id,gebv,pop,year,stage,bv,gv
795426,50.5822248988059,c,60,4,60.2517309496676,686.144053757402
795537,49.3977055224147,c,60,4,76.0105465800801,679.755079783111
795560,56.7690059620131,c,60,4,29.4254695223331,635.168900468727
795672,46.0354763206997,c,60,4,26.2123417528638,645.375435145767
795766,38.451997625377,c,60,4,52.4538446824898,649.778421803827
795778,45.2117499220884,c,60,4,26.3233920211788,625.286993015324
796266,59.0764981300142,c,60,4,54.3737243393281,658.387898677782
796289,42.0816710306155,c,60,4,-0.153860446768739,599.429455339176
796481,46.6502757399513,c,60,4,-30.1970374625956,562.409066607689
796715,47.0888473837644,c,60,4,18.999655589454,611.95854168453
796882,52.532850359324,c,60,4,21.1994426303058,642.141990403244
796887,43.375304815977,c,60,4,-9.87157974256705,598.472946721326
796922,45.7427987605698,c,60,4,95.4077144376794,672.894299030549
797094,59.5198589365269,c,60,4,32.3361078211445,643.522563502459
797175,50.683775856015,c,60,4,16.0408731022582,636.565823656928
797373,43.1469188363003,c,60,4,24.3607886950995,641.00546438826
797561,57.294097586589,c,60,4,51.9734234609404,657.296930116809
797567,35.2641055703481,c,60,4,9.10759396527803,618.242533202706
797816,53.8623466692971,c,60,4,48.0657598082861,652.078265804797
797945,38.2807000366191,c,60,4,41.0114754359277,653.722688589439
797972,67.8804248830478,c,60,4,42.8191274527243,644.755467038705
798278,49.7156464223349,c,60,4,57.1917653246082,681.390348298904
798506,46.5381918476265,c,60,4,74.3525701574823,683.278100158671
798538,58.6017689339578,c,60,4,71.6483843840855,669.377614562817
798800,42.9932486647073,c,60,4,11.2251816614194,631.256003894422
798853,35.8923252552688,c,60,4,39.4450702779442,646.992674881655
799523,48.6551058486055,c,60,4,59.0220640018425,665.545989295609
799672,40.2517841673901,c,60,4,1.68795511126396,618.095793386971
800028,60.0103091246132,c,60,4,30.7663246349716,636.723829005792
800116,48.0620742888693,c,60,4,4.1205073044382,626.719223459549
800295,65.7509279187091,c,60,4,29.8601336187172,632.571195171123
800519,44.8254882916741,c,60,4,6.42556847183464,641.993237346702
800887,46.7632848607239,c,60,4,64.4442889400309,688.576832051736
801075,51.2610452311789,c,60,4,40.3295552752814,645.392543896533
801092,38.0858312338919,c,60,4,51.1402020320013,660.326835814272
801419,42.4942344231203,c,60,4,50.0479875543239,644.063104412287
801796,38.054014072906,c,60,4,8.36182324500533,610.387540807478
801942,46.3934001560781,c,60,4,57.4746872542194,657.849554030739
801943,50.2836736331219,c,60,4,78.0129341274569,675.702520036372
802122,45.6730755173477,c,60,4,22.1423233501364,627.881486351474
802443,52.6828892045143,c,60,4,7.97188555258023,614.438294013182
802451,43.031043711441,c,60,4,68.4362324090782,656.999981985575
802548,44.681942004595,c,60,4,18.9168042018856,632.299400291873
802806,53.6654589745371,c,60,4,49.1487806126686,658.998197757158
802886,45.6440889078787,c,60,4,32.5603112944941,660.402043926624
803445,49.5685047108207,c,60,4,28.7796617304232,641.373550438711
803730,51.2031114399323,c,60,4,55.7079053207068,646.577938387667
803739,36.9286986614561,c,60,4,45.2505177458287,644.863766205696
803914,33.1087266631654,c,60,4,15.1168975332131,607.118588981924
803923,59.2469636384816,c,60,4,31.7787892470924,643.703080687753
803954,54.0735978077464,c,60,4,46.8121033026,658.154792299576
768437,53.3663640640176,c,58,6,7.15949449517631,642.243863902489
768814,53.2342516684018,c,58,6,13.2693580791359,639.20113691306
769977,35.1875279411226,c,58,6,33.8931684833312,643.137946572054
770666,44.9954078693963,c,58,6,28.2425969283075,659.604151459385
771204,36.2054264690478,c,58,6,47.0077025763831,663.515606360612
771962,32.291565662761,c,58,6,-19.7688049813337,593.317802278187
772583,54.4676094046046,c,58,6,39.9119799330039,636.434064444342
772591,43.008116097918,c,58,6,27.4565815327357,623.419586881968
772856,40.9162912488458,c,58,6,39.2212015533945,661.953046413523
773583,42.4115889202656,c,58,6,58.4666316008613,669.897521312069
773641,73.6860315006849,c,58,6,29.6970893543487,646.472740377138
773919,51.840680962978,c,58,6,13.4774707785988,645.429677063291
773985,52.8042950965366,c,58,6,42.3816756791765,654.663282580195
775498,36.1459017826142,c,58,6,-3.65254465700909,634.55993110404
775519,55.8342221697625,c,58,6,39.2074540853324,667.433355630509
776354,40.0653414147853,c,58,6,26.0573130988949,651.010032785253
776526,53.6017449333275,c,58,6,47.5953599136421,649.16839764696
776897,46.6049462863001,c,58,6,49.6260340771867,675.976606033188
777146,30.3286304371803,c,58,6,47.4880475854473,658.074496071892
777988,54.4703597928402,c,58,6,-7.63704805565365,634.322159500528
778000,37.0958630958987,c,58,6,25.9684519493884,654.137352575354
778033,39.2345136581074,c,58,6,-6.97171054601879,614.111779544948
778760,75.4875546024849,c,58,6,79.8358483328294,695.158454678721
778913,51.2693811120197,c,58,6,50.5061757402006,658.050978117686
778953,24.7570154127234,c,58,6,19.3873849032086,645.685872413577
779002,40.8450056622326,c,58,6,47.7730434701186,640.319057108122
779164,44.424395623678,c,58,6,54.0711933935189,666.62974600942
779278,37.1613741542167,c,58,6,27.9000552504698,626.664708032081
779323,41.8534786392984,c,58,6,46.4500400762198,679.392010228005
779328,38.706913208745,c,58,6,61.788043715282,680.552458439825
780106,49.8932476654552,c,59,5,49.3072275915583,659.200728692153
780592,59.8965936395802,c,59,5,48.802752913387,643.966110683937
781167,47.1118296081981,c,59,5,-0.0374927748843882,625.135324156204
781331,48.9197052265909,c,59,5,13.8301390896798,624.307217431494
781937,49.5061110570827,c,59,5,35.1615173438603,653.466560944336
782976,47.1633459600039,c,59,5,10.1621384749568,623.729030973006
783923,44.8860011834058,c,59,5,10.7162382812162,648.804226095361
784057,51.8174906141512,c,59,5,41.0337231606932,655.702199280002
784076,65.1373549381998,c,59,5,39.2993412513667,659.279018632572
784406,40.8525055705246,c,59,5,42.6638175132116,662.449797548894
784557,50.1344195395175,c,59,5,2.24733565605341,623.671223152122
784676,59.3949022289363,c,59,5,51.4460151210413,668.486351828265
784821,45.9594832605912,c,59,5,10.762722393723,628.445561460385
784837,58.8912875473645,c,59,5,8.24964261843385,640.90907671021
786073,58.1258281599981,c,59,5,48.3414366332567,658.382767609338
786123,49.7939351968966,c,59,5,19.9652053378658,631.833265798082
786128,48.2879374088739,c,59,5,52.377220504567,663.108138435707
786837,50.2599009235607,c,59,5,17.570450355577,656.822716802438
786888,59.3976477025559,c,59,5,12.4176627053591,628.608735390258
786891,45.982724579809,c,59,5,16.1199187716078,624.768254845519
786971,58.5354605291929,c,59,5,46.5745123408104,661.446918919038
787109,41.223731817536,c,59,5,34.8006894652828,657.212241912975
788413,61.8875399232114,c,59,5,17.5078883568355,620.707101297796
788586,56.4946814404447,c,59,5,48.0761491561343,672.699535266943
788587,49.1414115455699,c,59,5,75.3202448824611,691.203600487829
788593,57.7745857783101,c,59,5,49.3551980828444,670.467651112337
788610,57.4989426438222,c,59,5,33.6163748358559,642.003279191236
790960,46.7676851327768,c,59,5,11.5611034728066,621.44903135927
791084,51.7299046126506,c,59,5,22.7142157771655,643.27330572102
791529,57.5084402874319,c,59,5,40.1489054725187,654.295308123831
792676,42.1785258665391,c,60,4,24.2227682457582,635.619334372437
793101,41.9689895864209,c,60,4,25.3737394170532,621.629325011467
793413,63.3244998889448,c,60,4,42.2894585764036,652.070345076451
793693,38.1604374496241,c,60,4,8.2757137030012,618.779313962324
793972,36.2830469630248,c,60,4,62.596863948438,685.538343298583
794014,50.1052887942749,c,60,4,39.0989207952253,674.875086708249
794187,31.8008426917885,c,60,4,42.5058801236109,640.925568833773
794385,45.1281821654074,c,60,4,41.8358039016094,668.050659939028
794735,50.2601545756909,c,60,4,30.1803532232439,637.074546487767
795237,41.6756590556786,c,60,4,14.497953045902,625.2004761199
795322,44.0490806875198,c,60,4,49.3964063143111,661.635636737536
795398,42.4655722159146,c,60,4,46.3477945935845,645.823428635901
795435,23.8450689254346,c,60,4,38.7106460555804,655.628459793713
795583,38.1488979628379,c,60,4,55.6346151055482,654.089343739268
795735,42.8235409023258,c,60,4,56.9648521395356,672.842979254549
795951,43.8741657006202,c,60,4,21.3371927677584,634.82742188078
796217,33.5272328295479,c,60,4,42.61969055147,641.073174246306
796369,47.221663954131,c,60,4,37.4177137825613,667.433857776179
796433,35.5251994915331,c,60,4,74.0870535580809,676.676545027173
796775,40.8035593983529,c,60,4,23.0756934278533,644.683154264381
797165,33.6675589722213,c,60,4,39.1116423182549,631.889763448631
797203,39.9617902452709,c,60,4,34.3802066717556,640.43980465403
797291,35.4265178430629,c,60,4,30.2144986673004,663.358925324022
797295,60.3166541075979,c,60,4,29.5526820714853,667.914421992862
797668,47.2709361458761,c,60,4,41.9751784138443,650.856310845384
797866,45.0424597647226,c,60,4,40.3132579144703,667.922132849551
798048,42.8656972377104,c,60,4,13.7028799111982,637.635983233311
798166,46.8453831424839,c,60,4,33.2327282910435,643.126605726884
798213,45.3150062099772,c,60,4,0.913709226496272,630.508781139746
798268,48.7616072666027,c,60,4,16.1968955109786,631.193078053167
798338,48.4377327979887,c,60,4,15.1325716708245,658.259847522327
798361,53.6101777975993,c,60,4,14.6318814719877,621.882503127039
798409,43.9429352859677,c,60,4,26.971362302746,630.367015924405
798417,31.3161017341418,c,60,4,79.1282056166493,698.901979119323
798439,43.0522834458153,c,60,4,69.7032191725023,681.969434805158
798486,30.730818543631,c,60,4,16.4772163999353,643.079526143204
798807,39.9590472709926,c,60,4,33.2354090266779,660.278904570061
798846,36.8700674969146,c,60,4,43.3093066296274,664.373404083034
798877,34.8709741457073,c,60,4,48.6602568470366,641.558931110106
798978,32.7413304329299,c,60,4,38.7366940354053,636.469083586917
798993,54.3379310307864,c,60,4,37.261926088465,650.798291067832
799012,39.76875430336,c,60,4,54.8809415294775,674.554266204946
799130,44.5897385010961,c,60,4,42.1202015236615,659.860955112105
799155,34.6171098167939,c,60,4,6.60593487817657,629.500656210035
799249,34.8777925584824,c,60,4,48.7268740115603,656.453691666593
799303,54.5016819185224,c,60,4,37.5779655391068,656.171744316474
799441,50.1482592473384,c,60,4,50.0467413879858,661.07660217477
799492,30.659534235386,c,60,4,36.2934030792358,646.736924659104
799775,37.2893784047613,c,60,4,29.9954167251269,648.728811654032
799896,33.7291356339895,c,60,4,39.6260417447937,657.243898624981
799909,41.0057926090789,c,60,4,32.4831027608721,651.24956314404
799972,31.0955780000617,c,60,4,15.4446098579737,617.669981070693
800087,35.4268220755687,c,60,4,24.7321234030971,635.753830583368
800171,32.0412525151065,c,60,4,54.1991770686389,658.630620864866
800261,41.8537093013834,c,60,4,40.4389183370378,663.753305366603
800436,30.2146839931202,c,60,4,41.4011058964616,653.864416838734
800523,26.3741695772789,c,60,4,28.8954811051837,652.830010071675
800669,41.8518065036524,c,60,4,54.5896309497725,641.103771330133
801077,43.8529411916953,c,60,4,26.8014164625834,649.957636231141
801086,48.6179201101796,c,60,4,11.6095400517279,640.666990631364
801206,54.6925475223048,c,60,4,34.3226143989381,652.671543471848
801320,38.4145578374131,c,60,4,30.9339985056197,659.871276867077
801377,42.5352097399955,c,60,4,13.19771249588,617.399505775004
801732,25.9732022077901,c,60,4,65.0201554668968,668.692033105429
801813,46.67822134425,c,60,4,38.3154342196245,652.611881303966
802269,36.7078323911913,c,60,4,-18.6358081636058,600.256811683039
802366,36.4551266615353,c,60,4,51.6897500673946,643.076063179701
802408,36.3948630412249,c,60,4,37.9479447529651,633.622934118118
802428,56.1755973550902,c,60,4,57.6501015011351,663.938902401337
803122,43.3426156111885,c,60,4,58.7904572995956,663.868115913954
803130,35.8540322650002,c,60,4,75.1822772832182,686.966183996726
803139,43.7045226852039,c,60,4,10.3294222684647,615.486930803929
803259,35.7415711749832,c,60,4,35.4535871002321,633.881168374284
803332,51.5379394927253,c,60,4,77.7367772930525,708.850638043757
803333,37.2223630641635,c,60,4,47.4677806187457,650.422502669606
803358,38.4729836553423,c,60,4,51.6908368480011,672.55063632017
803505,36.5572750847278,c,60,4,47.4389652290534,662.016914649392
803777,50.2893292207452,c,60,4,53.1897307105642,674.23570858736
803925,36.2441071521666,c,60,4,66.5805857194043,684.363363782482
804000,31.4297772921005,c,60,4,25.6310438191904,638.856634681409
769447,50.2655868630632,c,58,6,35.1040440248557,650.213521998744
769449,57.8060616257072,c,58,6,48.0853471779813,647.676357377606
770136,51.0318198889825,c,58,6,18.8430070272756,646.475706663743
770225,78.3386820790717,c,58,6,56.4413679232997,682.278496592656
770260,67.6155064374987,c,58,6,29.8789175361021,656.573207075653
770542,68.3431055150581,c,58,6,45.2848515005445,651.732100263532
770761,55.2558420555594,c,58,6,16.3802076694364,622.457169685262
771205,37.4637148943835,c,58,6,25.6847195300376,632.793642262767
771242,72.3452895101675,c,58,6,52.4468107967011,664.410549460285
771502,66.7355589438851,c,58,6,53.7213457246932,671.914125641091
771750,27.6538219081929,c,58,6,1.70105237122816,609.279608641819
772526,73.5271580016869,c,58,6,37.3488684220801,650.356130101986
772667,73.2229030648178,c,58,6,-1.86144165580201,601.872835211335
772858,38.0653901578904,c,58,6,20.7326652878596,631.102156208057
772880,48.3453690412965,c,58,6,52.6425426859275,641.257036649442
772898,64.0391396369387,c,58,6,41.4027385101647,661.819686739996
